Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675632924.2656739,0,77724,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632925.2665405,0,77725,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632926.2653131,0,77726,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632927.2649994,0,77727,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632928.2647126,0,77728,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632929.2653983,0,77729,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632930.2649915,0,77730,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632931.267342,0,77731,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632932.2656012,0,77732,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632933.2649302,0,77733,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632934.2660549,0,77734,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632935.2665238,0,77735,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.75,0.0,19,T
1675632936.2816622,0,77736,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632937.2673259,0,77737,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632938.2657046,0,77738,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632939.2656386,0,77739,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632940.2801502,0,77740,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632941.2688143,0,77741,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632942.2655373,0,77742,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632943.263922,0,77743,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632944.26508,0,77744,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632945.26657,0,77745,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632946.2658017,0,77746,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
1675632947.2651825,0,77747,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.100000023841858,0.0,4689311.0,327794.59375,0.0,19,T
