time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/17:16:48.277873,0,80208,0,GPS1_FRAME,42.33618927001953,-71.09135437011719,1.2000000476837158,0.0,4689222.0,327710.125,0.0,19,T
2023/02/05/17:16:49.279949,0,80209,0,GPS1_FRAME,42.33618927001953,-71.09136962890625,1.2000000476837158,0.0,4689222.5,327709.03125,0.0,19,T
2023/02/05/17:16:50.276255,0,80210,0,GPS1_FRAME,42.33618927001953,-71.09137725830078,1.2999999523162842,0.0,4689222.5,327708.21875,0.0,19,T
2023/02/05/17:16:51.276395,0,80211,0,GPS1_FRAME,42.33619689941406,-71.09139251708984,1.2999999523162842,0.0,4689223.0,327706.71875,0.0,19,T
2023/02/05/17:16:52.271424,0,80212,0,GPS1_FRAME,42.336204528808594,-71.09141540527344,1.899999976158142,0.0,4689224.0,327705.09375,0.0,19,T
2023/02/05/17:16:53.274997,0,80213,0,GPS1_FRAME,42.336204528808594,-71.09142303466797,1.899999976158142,0.0,4689224.0,327704.125,0.0,19,T
2023/02/05/17:16:54.272788,0,80214,0,GPS1_FRAME,42.33620834350586,-71.09143829345703,1.899999976158142,0.0,4689224.5,327702.90625,0.0,19,T
2023/02/05/17:16:55.280519,0,80215,0,GPS1_FRAME,42.33620834350586,-71.0914535522461,1.899999976158142,0.0,4689224.5,327701.8125,0.0,19,T
2023/02/05/17:16:56.286979,0,80216,0,GPS1_FRAME,42.336212158203125,-71.09146881103516,1.2999999523162842,0.0,4689225.0,327700.71875,0.0,19,T
2023/02/05/17:16:57.284997,0,80217,0,GPS1_FRAME,42.336212158203125,-71.09148406982422,1.2999999523162842,0.0,4689225.0,327699.46875,0.0,19,T
2023/02/05/17:16:58.278785,0,80218,0,GPS1_FRAME,42.33621597290039,-71.09149932861328,1.2999999523162842,0.0,4689225.5,327697.96875,0.0,19,T
2023/02/05/17:16:59.280548,0,80219,0,GPS1_FRAME,42.33621597290039,-71.09152221679688,1.2000000476837158,0.0,4689225.5,327696.34375,0.0,19,T
2023/02/05/17:17:00.280085,0,80220,0,GPS1_FRAME,42.336219787597656,-71.09154510498047,1.2000000476837158,0.0,4689226.0,327694.5625,0.0,19,T
