Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675635407.3007333,0,80207,0,GPS1_FRAME,42.3361930847168,-71.09133911132812,1.2000000476837158,0.0,4689222.5,327711.375,0.0,19,T
1675635408.277873,0,80208,0,GPS1_FRAME,42.33618927001953,-71.09135437011719,1.2000000476837158,0.0,4689222.0,327710.125,0.0,19,T
1675635409.279949,0,80209,0,GPS1_FRAME,42.33618927001953,-71.09136962890625,1.2000000476837158,0.0,4689222.5,327709.03125,0.0,19,T
1675635410.2762554,0,80210,0,GPS1_FRAME,42.33618927001953,-71.09137725830078,1.2999999523162842,0.0,4689222.5,327708.21875,0.0,19,T
1675635411.2763948,0,80211,0,GPS1_FRAME,42.33619689941406,-71.09139251708984,1.2999999523162842,0.0,4689223.0,327706.71875,0.0,19,T
1675635412.2714243,0,80212,0,GPS1_FRAME,42.336204528808594,-71.09141540527344,1.899999976158142,0.0,4689224.0,327705.09375,0.0,19,T
1675635413.2749968,0,80213,0,GPS1_FRAME,42.336204528808594,-71.09142303466797,1.899999976158142,0.0,4689224.0,327704.125,0.0,19,T
1675635414.2727876,0,80214,0,GPS1_FRAME,42.33620834350586,-71.09143829345703,1.899999976158142,0.0,4689224.5,327702.90625,0.0,19,T
1675635415.2805192,0,80215,0,GPS1_FRAME,42.33620834350586,-71.0914535522461,1.899999976158142,0.0,4689224.5,327701.8125,0.0,19,T
1675635416.286979,0,80216,0,GPS1_FRAME,42.336212158203125,-71.09146881103516,1.2999999523162842,0.0,4689225.0,327700.71875,0.0,19,T
1675635417.2849975,0,80217,0,GPS1_FRAME,42.336212158203125,-71.09148406982422,1.2999999523162842,0.0,4689225.0,327699.46875,0.0,19,T
1675635418.2787852,0,80218,0,GPS1_FRAME,42.33621597290039,-71.09149932861328,1.2999999523162842,0.0,4689225.5,327697.96875,0.0,19,T
1675635419.2805476,0,80219,0,GPS1_FRAME,42.33621597290039,-71.09152221679688,1.2000000476837158,0.0,4689225.5,327696.34375,0.0,19,T
1675635420.280085,0,80220,0,GPS1_FRAME,42.336219787597656,-71.09154510498047,1.2000000476837158,0.0,4689226.0,327694.5625,0.0,19,T
1675635421.2796202,0,80221,0,GPS1_FRAME,42.33622360229492,-71.09156036376953,1.2999999523162842,0.0,4689226.5,327693.0625,0.0,19,T
1675635422.2715664,0,80222,0,GPS1_FRAME,42.33623123168945,-71.0915756225586,1.899999976158142,0.0,4689227.0,327691.96875,0.0,19,T
1675635423.271668,0,80223,0,GPS1_FRAME,42.33623504638672,-71.09158325195312,1.899999976158142,0.0,4689228.0,327691.03125,0.0,19,T
1675635424.2739384,0,80224,0,GPS1_FRAME,42.33624267578125,-71.09159851074219,1.899999976158142,0.0,4689228.5,327689.9375,0.0,19,T
1675635425.272327,0,80225,0,GPS1_FRAME,42.336246490478516,-71.09161376953125,1.899999976158142,0.0,4689229.0,327688.71875,0.0,19,T
1675635426.2771552,0,80226,0,GPS1_FRAME,42.33625030517578,-71.09162902832031,1.2999999523162842,0.0,4689229.5,327687.5,0.0,19,T
1675635427.281573,0,80227,0,GPS1_FRAME,42.33625411987305,-71.09164428710938,1.2000000476837158,0.0,4689230.0,327686.40625,0.0,19,T
1675635428.2791002,0,80228,0,GPS1_FRAME,42.33625793457031,-71.09165954589844,1.2000000476837158,0.0,4689230.5,327685.1875,0.0,19,T
1675635429.2772715,0,80229,0,GPS1_FRAME,42.33626174926758,-71.09166717529297,1.2000000476837158,0.0,4689231.0,327684.375,0.0,19,T
1675635430.2850976,0,80230,0,GPS1_FRAME,42.33626937866211,-71.09168243408203,1.2000000476837158,0.0,4689231.5,327683.28125,0.0,19,T
1675635431.2835233,0,80231,0,GPS1_FRAME,42.336273193359375,-71.0916976928711,1.2999999523162842,0.0,4689232.0,327682.21875,0.0,19,T
1675635432.2795832,0,80232,0,GPS1_FRAME,42.336273193359375,-71.09171295166016,1.2000000476837158,0.0,4689232.5,327680.96875,0.0,19,T
1675635433.2781572,0,80233,0,GPS1_FRAME,42.336280822753906,-71.09172058105469,1.2000000476837158,0.0,4689233.0,327680.03125,0.0,19,T
1675635434.278045,0,80234,0,GPS1_FRAME,42.336280822753906,-71.09173583984375,1.2000000476837158,0.0,4689233.0,327678.9375,0.0,19,T
1675635435.2809515,0,80235,0,GPS1_FRAME,42.33628463745117,-71.09175109863281,1.2000000476837158,0.0,4689233.5,327677.71875,0.0,19,T
1675635436.2795594,0,80236,0,GPS1_FRAME,42.33628845214844,-71.09176635742188,1.2000000476837158,0.0,4689234.0,327676.625,0.0,19,T
1675635437.2769074,0,80237,0,GPS1_FRAME,42.3362922668457,-71.09178161621094,1.2000000476837158,0.0,4689234.5,327675.40625,0.0,19,T
1675635438.2787282,0,80238,0,GPS1_FRAME,42.33629608154297,-71.091796875,1.2000000476837158,0.0,4689235.0,327674.03125,0.0,19,T
1675635439.2779636,0,80239,0,GPS1_FRAME,42.336299896240234,-71.09180450439453,1.2000000476837158,0.0,4689235.0,327673.0625,0.0,19,T
1675635440.2781851,0,80240,0,GPS1_FRAME,42.336299896240234,-71.0918197631836,1.2000000476837158,0.0,4689235.5,327672.25,0.0,19,T
1675635441.2775092,0,80241,0,GPS1_FRAME,42.3363037109375,-71.09182739257812,1.2000000476837158,0.0,4689236.0,327671.3125,0.0,19,T
1675635442.2790475,0,80242,0,GPS1_FRAME,42.336307525634766,-71.09184265136719,1.2000000476837158,0.0,4689236.0,327669.9375,0.0,19,T
1675635443.2786093,0,80243,0,GPS1_FRAME,42.33631134033203,-71.09185791015625,1.2000000476837158,0.0,4689236.5,327668.84375,0.0,19,T
1675635444.2808993,0,80244,0,GPS1_FRAME,42.3363151550293,-71.09187316894531,1.2000000476837158,0.0,4689237.0,327667.625,0.0,19,T
1675635445.3032665,0,80245,0,GPS1_FRAME,42.33632278442383,-71.09188842773438,1.2000000476837158,0.0,4689238.0,327666.125,0.0,19,T
